IP_address,Time_arrival,No_of_Attempts,Success,Type
215.88.72.185,1.9455943066053436,10,0,Dictionary
186.11.23.114,1.1190455523584886,8,1,Dictionary
75.86.202.85,1.2352100650701425,5,1,Dictionary
68.116.80.45,3.9475061246445184,14,0,Anonymous
51.125.154.101,0.11714263277634895,4,0,Dictionary
100.185.188.18,5.9311185305003224,12,1,Anonymous
124.61.160.109,2.745020647073238,8,1,Anonymous
24.44.210.158,0.9692907450526018,14,1,Dictionary
218.166.120.115,0.7296544849290711,4,1,Dictionary
186.125.150.46,0.20852615171207933,5,1,Dictionary
87.146.179.65,2.276581367638408,8,0,Anonymous
181.134.181.17,3.1008878035735057,10,0,Anonymous
17.174.29.162,7.814329481045563,5,0,Anonymous
90.41.72.54,2.143755598205452,14,1,Anonymous
214.118.12.81,2.341111855275556,5,0,Anonymous
168.205.27.12,7.994974811944033,7,0,Anonymous
56.130.130.179,7.700043344212029,10,0,Anonymous
128.164.70.54,5.359597860845193,10,0,Anonymous
102.175.141.48,3.3242467210169693,12,1,Anonymous
140.51.185.11,5.876573728176359,3,1,Legit
75.212.64.127,2.149053993430316,7,1,Anonymous
66.17.21.121,6.806179897040073,6,0,Anonymous
136.188.75.180,6.593133288579078,4,1,Legit
33.26.82.184,1.3248683416842342,11,1,Dictionary
212.216.16.173,0.5067075307324931,4,0,Dictionary
199.185.206.190,3.2362266482171815,7,0,Anonymous
84.124.74.63,6.8316949077696005,5,0,Anonymous
209.34.175.139,2.6436180205610356,7,1,Anonymous
199.136.146.122,7.3678232507938395,11,1,Anonymous
76.41.94.73,7.0806541791266895,5,1,Anonymous
35.159.38.147,1.9915355265621377,9,0,Dictionary
21.187.156.208,2.4819352717964236,12,1,Anonymous
195.98.66.19,5.175166454463393,1,1,Legit
148.170.177.222,7.277616192568283,3,1,Legit
141.196.140.137,0.7417247918962646,12,0,Dictionary
167.73.91.198,1.438842337031108,10,0,Dictionary
136.212.92.143,1.3895866973251456,2,1,Legit
29.105.136.187,5.164918430222412,2,1,Legit
51.93.113.131,4.579708684559805,3,1,Legit
115.101.50.161,7.384065517620147,9,0,Anonymous
98.121.148.174,6.948009136827347,9,0,Anonymous
207.193.91.92,1.8000067533844177,10,0,Dictionary
135.106.70.73,1.2639584936186639,8,1,Dictionary
184.63.13.123,7.7503034870619345,3,1,Legit
219.131.138.153,4.131509361457439,9,1,Anonymous
62.52.81.176,6.9010453286799205,12,1,Anonymous
208.84.110.200,3.9068412546959603,1,1,Legit
131.188.179.42,5.100647416560575,13,1,Anonymous
169.75.29.93,5.674699997720478,5,1,Anonymous
193.74.81.135,4.908870590020047,5,0,Anonymous
211.35.52.137,1.83962634141636,8,0,Dictionary
175.27.167.128,7.633127062102077,9,1,Anonymous
137.107.135.40,2.3292977358097833,6,0,Anonymous
177.10.129.101,2.2374204880129405,14,1,Anonymous
39.212.155.221,1.3444322048738293,7,1,Dictionary
113.61.211.184,1.3427972124002938,11,0,Dictionary
70.128.112.190,0.07335396039613329,4,0,Dictionary
91.80.158.195,2.6555107983108828,8,1,Anonymous
45.34.170.50,0.5039689145637674,11,0,Dictionary
12.205.114.208,2.009869361090046,14,1,Anonymous
153.84.129.56,1.3449683706405953,8,1,Dictionary
110.181.197.47,6.809027647119367,8,1,Anonymous
106.200.81.173,5.1406571146569195,10,1,Anonymous
75.145.184.78,1.0688085715550208,10,0,Dictionary
107.134.67.83,7.287481922275898,11,0,Anonymous
59.137.104.85,1.5199326113245721,11,1,Dictionary
11.199.121.34,4.228075616758409,8,0,Anonymous
100.32.159.64,7.824418374838997,9,1,Anonymous
208.212.119.154,1.5988842048221157,6,1,Dictionary
96.51.135.80,1.8880040334908186,2,1,Legit
14.37.134.50,5.975201180807769,13,1,Anonymous
194.190.152.219,1.6759709041332211,5,1,Dictionary
124.12.60.85,1.0487021718817466,1,1,Legit
50.40.100.179,3.9433859846441504,9,0,Anonymous
28.188.114.72,7.8216936319993975,14,0,Anonymous
161.133.58.30,1.3442583710545692,13,1,Dictionary
21.218.69.204,6.124943363106866,9,0,Anonymous
140.33.197.36,2.138388806221646,7,1,Anonymous
171.61.56.185,6.016992733783705,12,1,Anonymous
180.216.54.212,6.883070882439034,6,1,Anonymous
106.84.107.180,3.920715854057338,4,1,Legit
41.95.135.84,1.9699347964501417,4,0,Dictionary
66.203.191.23,3.81487078882798,5,1,Anonymous
99.67.218.221,2.35969392753546,13,0,Anonymous
144.142.74.155,1.5404529580115556,6,0,Dictionary
18.59.183.122,7.282619855268391,6,1,Anonymous
118.58.16.54,2.815127068355892,10,1,Anonymous
45.136.100.20,4.8892904523244045,1,1,Legit
98.133.181.91,4.902524332291945,7,1,Anonymous
143.37.194.132,4.9942590471288355,9,0,Anonymous
84.161.125.70,7.5981163246310235,8,1,Anonymous
219.55.114.91,4.971621432651387,2,1,Legit
66.135.69.184,6.1513356744586725,14,0,Anonymous
41.198.74.108,7.449548502013917,8,1,Anonymous
89.23.108.149,3.460452185577253,12,0,Anonymous
58.166.138.161,7.92782284015749,8,1,Anonymous
136.110.180.78,7.409091534296723,6,1,Anonymous
42.137.74.11,0.9624657963990941,12,1,Dictionary
41.113.196.175,3.0329806798489267,10,0,Anonymous
221.188.120.110,0.6584599443324164,11,0,Dictionary
208.69.63.201,6.416506104721533,11,0,Anonymous
36.44.100.172,5.54905910255273,10,0,Anonymous
43.208.146.220,5.825794938618354,3,1,Legit
17.222.170.115,0.8704814980289433,13,0,Dictionary
192.155.144.206,3.3476107168067806,1,1,Legit
84.112.68.30,6.024667508800514,11,1,Anonymous
58.186.126.165,5.479928554919325,8,1,Anonymous
183.171.91.47,0.7685125898180756,3,1,Dictionary
184.94.132.62,5.716028009830878,13,1,Anonymous
74.114.184.19,4.811482730553912,14,1,Anonymous
83.58.82.45,3.4786889543525286,6,1,Anonymous
154.64.161.147,1.8237270331643574,14,1,Dictionary
42.82.113.26,0.7717852790473287,8,1,Dictionary
16.217.135.84,4.3953001852170415,10,1,Anonymous
215.142.217.154,4.731659555294927,13,1,Anonymous
60.51.30.145,0.7258651440754349,9,0,Dictionary
156.69.48.136,2.28849035490457,13,0,Anonymous
168.32.203.72,3.166334411797979,6,0,Anonymous
35.117.172.187,7.160390407671391,14,1,Anonymous
163.183.163.134,1.5115814217091117,3,0,Dictionary
207.22.35.19,0.7992840335508209,10,0,Dictionary
188.164.149.213,6.324973741271788,9,1,Anonymous
28.110.186.158,4.086714981435942,6,1,Anonymous
128.202.150.59,7.0964412345623975,12,1,Anonymous
160.38.157.151,6.357709256173184,12,1,Anonymous
197.180.91.204,5.976887492123241,11,0,Anonymous
94.53.91.52,2.372980414333009,12,0,Anonymous
181.146.77.75,6.7703974599200825,13,1,Anonymous
222.43.49.55,3.327004209449967,7,0,Anonymous
28.96.109.57,6.6759733667920464,3,1,Legit
109.120.122.150,6.6947691174133395,10,1,Anonymous
78.75.199.195,7.377967601505434,6,1,Anonymous
128.83.94.65,2.018779339988977,10,0,Anonymous
40.23.31.100,1.3687720673335404,14,1,Dictionary
109.219.52.135,7.257947882346242,8,0,Anonymous
81.136.159.118,0.7863198017976769,6,1,Dictionary
73.169.156.220,4.820050368700088,7,0,Anonymous
187.192.221.18,0.5165427353210461,7,1,Dictionary
53.165.167.17,4.623495214412667,6,1,Anonymous
119.108.161.121,7.976834470615028,11,1,Anonymous
121.84.68.19,3.987476377935341,9,0,Anonymous
192.45.170.145,4.791304806621239,6,1,Anonymous
180.60.206.95,3.583425027135723,8,1,Anonymous
31.176.88.47,2.5367496299136185,6,1,Anonymous
72.43.134.114,2.1918061244342493,4,1,Legit
109.111.48.50,2.825163506870095,1,1,Legit
22.79.49.53,4.823176794844519,8,1,Anonymous
177.113.112.56,2.0618495224156,6,0,Anonymous
82.148.151.208,1.4160956732076988,2,1,Legit
75.16.140.103,5.279486311021641,12,1,Anonymous
162.74.205.15,0.49306269500983646,3,1,Dictionary
64.51.63.97,1.3845489663282207,5,0,Dictionary
179.217.210.48,2.1553226684681492,3,1,Legit
175.122.173.212,1.568174903356483,5,0,Dictionary
54.64.222.148,4.542143424928475,5,1,Anonymous
202.92.90.116,6.651963551277672,10,1,Anonymous
167.198.11.73,7.063575455077184,12,1,Anonymous
218.44.20.214,6.978034573708186,5,0,Anonymous
171.119.182.205,1.903158633195364,2,1,Legit
120.44.182.149,3.790540217753482,5,0,Anonymous
175.121.96.125,7.681749058667405,13,1,Anonymous
134.187.131.193,0.9504948399049118,3,1,Dictionary
174.198.131.15,7.248000686066435,5,1,Anonymous
121.40.91.174,6.809575991977183,11,1,Anonymous
204.126.64.171,7.86614080841202,12,1,Anonymous
68.75.150.103,7.735057726173843,13,0,Anonymous
185.105.50.111,0.34305882846309643,11,1,Dictionary
181.183.26.168,3.1857206551401127,2,1,Legit
63.16.152.88,7.5708556278304195,6,0,Anonymous
73.199.206.187,6.92079732003326,14,0,Anonymous
15.139.131.28,7.93957167599627,7,0,Anonymous
161.90.55.207,4.774394874816842,5,0,Anonymous
70.199.69.94,6.823000033688426,6,1,Anonymous
65.186.89.159,6.016891692341974,11,1,Anonymous
67.140.191.31,6.455505564388946,6,0,Anonymous
218.102.47.187,4.886241576598202,10,1,Anonymous
156.34.107.17,7.443168315763633,14,1,Anonymous
103.106.176.23,7.932558996651571,8,1,Anonymous
83.202.72.60,4.077620846628861,6,0,Anonymous
80.18.111.102,0.7364921767584374,13,0,Dictionary
42.201.93.13,3.0529909021383066,5,0,Anonymous
111.78.83.65,5.959332415669022,6,1,Anonymous
76.47.191.101,3.071703166336884,13,0,Anonymous
115.209.127.163,4.274678982405599,5,0,Anonymous
171.34.189.177,6.885479968785535,5,0,Anonymous
126.180.206.35,1.098843152375876,13,1,Dictionary
139.151.103.11,1.8778284199291475,9,0,Dictionary
70.11.122.199,6.525279849343323,9,1,Anonymous
199.188.11.123,0.8895987201686708,6,1,Dictionary
76.184.182.92,2.0586916921939205,13,0,Anonymous
123.192.69.210,6.4558484048306095,13,0,Anonymous
200.30.126.82,4.467686888236291,11,1,Anonymous
165.65.45.70,6.137281121972761,7,0,Anonymous
220.81.154.206,6.485771385655713,1,1,Legit
78.139.83.19,3.9658093784839297,13,0,Anonymous
33.89.122.221,5.593084724224989,5,0,Anonymous
146.195.218.52,6.732288417861776,14,1,Anonymous
166.69.23.160,0.8477370108246269,10,1,Dictionary
182.35.96.43,1.171981446027237,5,0,Dictionary
36.165.16.166,7.740877028896105,5,1,Anonymous
63.161.11.109,5.3285429842854874,11,1,Anonymous
66.176.201.176,7.62084186505624,10,1,Anonymous
13.174.95.144,1.0156105921300584,8,0,Dictionary
15.48.123.181,6.368352501974771,6,0,Anonymous
18.61.96.103,4.776956119846097,11,0,Anonymous
164.160.213.94,0.5371652800222515,13,1,Dictionary
114.218.199.151,2.438975743105498,13,0,Anonymous
75.63.20.81,3.479618350217587,13,0,Anonymous
210.89.134.75,6.001337066747323,11,0,Anonymous
132.213.185.208,3.2678267573864224,8,1,Anonymous
65.67.188.35,6.454879335746912,14,0,Anonymous
10.23.14.59,0.7198729851909302,8,0,Dictionary
58.64.190.126,4.833463612661088,1,1,Legit
90.100.61.116,6.753966090894408,7,0,Anonymous
124.205.28.203,0.03923950458056513,8,0,Dictionary
41.57.15.124,5.614970377159638,7,1,Anonymous
148.133.146.33,6.169811151712785,5,0,Anonymous
22.109.68.167,4.524778681028864,8,0,Anonymous
53.133.181.71,0.9890522917632465,9,1,Dictionary
65.75.26.221,0.4858317283321236,4,0,Dictionary
53.182.138.214,4.0337455231506985,1,1,Legit
137.160.35.214,6.256898247191111,2,1,Legit
140.141.189.10,4.273653213670783,11,1,Anonymous
91.18.50.96,4.795520314699166,14,0,Anonymous
160.39.103.200,4.722859405907923,12,1,Anonymous
10.19.215.205,5.411442363610515,3,1,Legit
58.16.153.196,5.694541657884143,5,1,Anonymous
73.26.20.91,2.9978466957825933,13,0,Anonymous
70.166.174.32,3.4659538560071077,11,0,Anonymous
30.126.59.170,5.053567956099228,10,1,Anonymous
65.77.195.112,4.732590578471338,9,0,Anonymous
64.143.22.17,2.1039909735124427,7,0,Anonymous
188.205.62.70,4.809663862662135,7,0,Anonymous
121.162.21.107,4.393967624711707,14,1,Anonymous
126.66.126.211,3.633091548148694,9,0,Anonymous
88.148.147.51,0.59222377209786,7,1,Dictionary
189.195.43.154,0.004109746207372922,14,0,Dictionary
138.165.74.106,7.5780719855908085,12,0,Anonymous
193.61.99.41,5.2138998096881695,6,0,Anonymous
27.200.57.185,1.9300811205780013,5,1,Dictionary
112.193.78.111,4.00082628986693,9,0,Anonymous
137.196.27.196,3.5324351769672324,7,0,Anonymous
123.46.166.113,4.386439647585025,10,1,Anonymous
184.80.217.181,4.174172224921277,11,0,Anonymous
182.30.194.189,5.930069396345453,12,0,Anonymous
67.17.166.130,1.0419773346316,9,0,Dictionary
175.22.139.40,2.169319206207467,14,0,Anonymous
164.95.73.196,4.696819704558247,5,0,Anonymous
137.170.177.45,6.971908660867745,13,1,Anonymous
76.190.95.145,5.455520071672616,3,1,Legit
157.204.84.156,0.09958223203326799,11,1,Dictionary
34.154.181.126,1.3211055969306056,7,0,Dictionary
18.140.153.48,6.052143128528718,9,0,Anonymous
122.177.209.129,5.197372148534754,9,0,Anonymous
171.96.200.35,5.545250450322495,6,1,Anonymous
31.210.34.69,3.1074244659387817,5,0,Anonymous
168.52.15.90,1.4031400468309707,9,1,Dictionary
222.68.201.63,4.724784391625332,3,1,Legit
218.36.157.142,1.115801084771749,3,0,Dictionary
104.178.139.76,7.881711164001691,10,0,Anonymous
66.103.57.125,2.6828749283492312,3,1,Legit
108.109.102.207,2.5882320174386457,13,1,Anonymous
110.79.50.14,0.661421324847348,4,1,Dictionary
206.16.144.193,3.2941497631891847,7,1,Anonymous
217.205.155.123,2.569650651550212,13,0,Anonymous
172.123.58.54,3.1803531369527995,13,1,Anonymous
214.170.170.124,0.4299027453473432,3,0,Dictionary
70.189.16.147,2.8810261790966063,1,1,Legit
187.32.133.122,7.731409124448008,4,1,Legit
39.117.103.222,7.35912237764113,7,0,Anonymous
94.184.195.83,0.05369838725533249,7,0,Dictionary
98.221.60.131,5.414944055595862,2,1,Legit
27.19.138.158,6.710000489529201,4,1,Legit
146.98.19.16,2.8413136403808545,14,1,Anonymous
117.205.53.39,1.797631203669586,12,1,Dictionary
24.194.183.154,3.18538679691469,12,0,Anonymous
181.80.189.99,3.4623898719334605,13,1,Anonymous
176.73.129.143,4.451823905180203,8,0,Anonymous
181.136.210.215,7.986525374475,7,0,Anonymous
67.154.84.123,5.058286537140989,7,1,Anonymous
77.193.216.21,1.8427353000362547,6,1,Dictionary
220.127.165.111,1.3574990294345604,8,0,Dictionary
220.126.29.167,3.344430178518979,7,0,Anonymous
56.97.214.133,7.734179935997964,11,1,Anonymous
63.171.152.112,0.733788399050737,14,1,Dictionary
50.128.116.199,6.19479342156593,7,0,Anonymous
23.175.148.90,0.680468075742084,5,1,Dictionary
62.177.59.214,1.3329661675795927,14,1,Dictionary
123.68.121.74,4.881622542762568,5,0,Anonymous
146.111.160.124,7.122773991145071,14,1,Anonymous
203.93.221.62,5.0048165579386446,6,1,Anonymous
32.77.120.160,0.4923026807023616,7,0,Dictionary
209.202.198.54,3.506041843428113,5,1,Anonymous
135.221.116.119,1.6146916108703122,6,0,Dictionary
185.197.166.156,4.746150183077911,12,0,Anonymous
146.125.146.137,3.338662560500943,10,1,Anonymous
62.169.45.216,7.5973285275782745,1,1,Legit
115.148.56.105,3.1249083640953224,2,1,Legit
207.171.61.68,5.849166937270324,12,0,Anonymous
53.77.139.178,2.7702642788013634,10,0,Anonymous
115.187.78.63,1.7220505794096805,13,0,Dictionary
147.97.142.49,2.909583309991019,8,1,Anonymous
124.169.64.119,3.973580807088223,4,1,Legit
101.15.188.156,1.7842523893854612,7,1,Dictionary
24.198.27.114,1.567334959202598,10,1,Dictionary
175.53.102.135,6.364043337173075,13,1,Anonymous
118.208.44.101,1.1349137321252254,12,0,Dictionary
182.106.46.133,2.3498212067530577,5,0,Anonymous
159.32.78.101,4.572292897370959,13,1,Anonymous
44.149.23.45,6.076109055651866,7,1,Anonymous
212.118.147.49,1.20814795234742,13,0,Dictionary
201.144.73.173,1.608138581592911,8,0,Dictionary
171.39.156.204,3.654818364983181,8,1,Anonymous
209.184.52.27,3.4078113805029515,10,0,Anonymous
52.222.46.61,0.38952487836013905,11,1,Dictionary
48.121.207.43,3.5332865300219236,6,1,Anonymous
205.117.209.134,4.986270909622618,5,1,Anonymous
88.69.171.117,5.310727912979735,8,1,Anonymous
210.105.218.164,4.589090606707105,10,0,Anonymous
67.148.54.90,1.39243929522371,12,0,Dictionary
145.204.51.192,0.7052352695479405,9,1,Dictionary
110.74.45.60,5.0187005219314225,5,0,Anonymous
36.160.168.116,5.332053475087429,6,1,Anonymous
63.113.78.100,6.13141982546959,12,0,Anonymous
84.190.116.82,2.042234509958835,3,1,Legit
194.117.99.195,3.3491410581818135,12,1,Anonymous
159.51.78.12,0.9690467676665397,3,1,Dictionary
103.105.21.82,6.652066394073286,9,0,Anonymous
173.133.217.187,6.613677915490406,7,1,Anonymous
36.155.62.191,7.981802765593646,9,1,Anonymous
221.25.186.205,5.94586031080652,11,1,Anonymous
170.174.170.123,4.819645688100795,9,0,Anonymous
189.156.200.163,3.2499911321120107,10,0,Anonymous
163.196.62.24,5.199280924927125,14,1,Anonymous
116.206.159.86,0.8590826334894395,8,0,Dictionary
64.166.212.94,2.906642687455876,7,0,Anonymous
79.126.49.171,0.7213706843365433,11,1,Dictionary
199.40.81.211,6.781968910785689,3,1,Legit
33.156.195.69,3.1001578010941424,10,0,Anonymous
191.198.209.163,6.5713052204839775,3,1,Legit
151.147.68.136,0.8414020995325195,5,1,Dictionary
40.69.54.84,6.329117527095846,12,0,Anonymous
173.155.25.89,0.08394255923153704,4,1,Dictionary
210.93.205.189,4.0596917599732905,4,1,Legit
149.31.84.34,1.322501751081977,14,0,Dictionary
84.64.163.66,1.468372402401763,11,1,Dictionary
105.183.66.179,1.5470882941581872,9,1,Dictionary
141.41.20.12,6.7693136595677945,7,1,Anonymous
179.219.72.132,3.8678504603426225,9,0,Anonymous
22.50.69.73,0.4999652937472847,11,1,Dictionary
127.124.87.59,4.988269594862563,5,1,Anonymous
212.44.160.41,6.619379457943875,14,0,Anonymous
86.174.99.209,6.885032741590172,9,0,Anonymous
108.173.167.83,6.299581364085224,3,1,Legit
209.114.133.25,6.012504217656575,11,0,Anonymous
213.81.101.197,1.1851147414480376,6,0,Dictionary
72.213.14.191,0.9116329064117661,9,1,Dictionary
162.221.158.71,7.306419951597745,4,1,Legit
94.142.154.82,6.5923652183906425,11,1,Anonymous
88.183.120.209,0.029042260209699577,14,1,Dictionary
145.139.68.203,4.60164796942818,13,1,Anonymous
21.92.211.44,6.390561209176706,5,1,Anonymous
220.213.79.85,2.367651957542762,7,1,Anonymous
201.48.34.191,4.770046370248124,9,1,Anonymous
71.132.76.147,4.313506723823572,5,0,Anonymous
54.90.153.204,0.7982103532073177,5,0,Dictionary
25.71.197.86,6.938225662925981,4,1,Legit
72.132.33.108,0.9485277473988596,13,1,Dictionary
94.75.32.167,7.615447082800863,11,1,Anonymous
36.87.30.130,7.453550089386065,14,1,Anonymous
58.129.199.182,3.3129622216563623,9,0,Anonymous
194.13.61.16,0.3492004493740888,8,0,Dictionary
99.16.204.142,0.38992407984639765,3,1,Dictionary
157.35.220.34,2.505639230012913,1,1,Legit
50.55.38.82,2.6554730083217555,12,0,Anonymous
34.34.117.71,1.7787472872057064,5,0,Dictionary
129.102.156.83,0.36033601786540537,12,1,Dictionary
57.186.96.143,5.039225724978607,4,1,Legit
152.128.214.163,7.550584342122737,13,1,Anonymous
122.63.71.132,2.5877675625983256,7,1,Anonymous
53.213.50.203,2.9880849980713053,1,1,Legit
76.26.112.21,5.127748988883274,8,1,Anonymous
165.14.98.216,1.9435024784086536,4,1,Legit
159.167.36.59,0.9108087610592905,12,0,Dictionary
46.194.187.203,7.393601450890448,11,1,Anonymous
111.211.172.166,1.6898054762315882,12,1,Dictionary
174.180.28.23,4.513160149601867,6,0,Anonymous
102.93.79.28,0.47462272853783727,3,0,Dictionary
135.167.170.90,4.43846186471501,2,1,Legit
158.41.20.104,5.635850769908699,9,0,Anonymous
56.42.210.83,6.131359419908095,6,1,Anonymous
18.17.45.214,0.6214471392866816,9,1,Dictionary
18.11.58.52,7.897726287202695,2,1,Legit
34.38.144.104,2.1836691380447153,3,1,Legit
164.98.219.151,4.252808426771013,8,0,Anonymous
66.154.122.102,3.482272234791872,5,1,Anonymous
209.170.93.31,7.973381149000863,7,1,Anonymous
215.124.61.204,3.3017533832190047,14,1,Anonymous
95.71.21.79,5.7584581891607645,3,1,Legit
172.79.119.219,5.496414834912087,14,1,Anonymous
26.211.200.103,6.193055152156768,8,0,Anonymous
64.178.47.15,7.17280478646187,10,0,Anonymous
168.208.176.217,1.9196757028203448,8,1,Dictionary
158.162.77.71,1.444077838171098,14,0,Dictionary
94.108.132.41,3.5405807035543626,6,1,Anonymous
22.21.115.125,6.969902094896947,8,0,Anonymous
94.84.80.61,0.6056095168734634,3,1,Dictionary
113.95.194.182,2.327774722665853,13,1,Anonymous
